Incident ID,Incident Date,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,Operations,year
1405317,"May 25, 2019",Maryland,Baltimore,500 block of N Belnord Ave,0,4,0,0,0,,2019
1405221,"May 25, 2019",Oklahoma,Oklahoma City,N Kelley Ave and NE 26th St,0,5,0,0,0,,2019
1400095,"May 20, 2019",Oklahoma,Tulsa,8118 E 16th St,2,2,0,0,1,,2019
1400146,"May 20, 2019",Louisiana,Alexandria,1900 block of Bacon Street,1,4,0,0,1,,2019
1400561,"May 20, 2019",Ohio,Columbus,2424 Sullivant Ave,0,4,0,0,0,,2019
1399820,"May 19, 2019",Oregon,Portland,226 SE Madison St,0,5,0,0,0,,2019
1399017,"May 18, 2019",Mississippi,Cascilla,700 Leverette Ln,0,4,1,0,0,,2019
1399346,"May 18, 2019",North Carolina,Winston Salem (Winston-salem),4252 Cody Dr,2,4,0,0,1,,2019
1398553,"May 18, 2019",Alabama,Atmore,100 Martin Luther King Avenue,1,8,0,0,2,,2019
1398593,"May 18, 2019",California,Long Beach,1616 West Pacific Coast Highway,1,4,0,0,0,,2019
1398584,"May 18, 2019",Iowa,Cedar Rapids,70 Kirkwood Ct SW,2,2,0,0,1,,2019
1400934,"May 18, 2019",Nebraska,Omaha,2825 Y St,0,4,0,0,0,,2019
1398538,"May 18, 2019",Indiana,Muncie,2410 W. Euclid Ave,1,6,0,0,1,,2019
1398876,"May 17, 2019",California,Sacramento,7326 Stockton Blvd,1,3,0,0,0,,2019
1397521,"May 16, 2019",Ohio,Cleveland,9500 Cardwell Ave,0,4,0,0,0,,2019
1396491,"May 15, 2019",Louisiana,Saint Rose,100 block of St. Rose Ave,0,4,0,0,1,,2019
1395560,"May 14, 2019",California,Los Angeles,1248 W 47th St,0,4,0,0,0,,2019
1393960,"May 13, 2019",Louisiana,New Orleans,2100 block of 4th St,0,4,0,0,1,,2019
1394330,"May 13, 2019",Missouri,Saint Louis,4047 Shreve Ave,4,1,0,0,0,,2019
1392923,"May 11, 2019",Pennsylvania,Effort,Toll Rd and Bayberry Rd,0,4,0,0,1,,2019
1391971,"May 10, 2019",Pennsylvania,Philadelphia,1900 block of N Croskey St,0,5,0,0,0,,2019
1392313,"May 10, 2019",Missouri,Saint Louis,4000 block of Ashland Ave,0,6,0,0,0,,2019
1390764,"May 8, 2019",Indiana,Indianapolis,Roache St and Rader St,0,4,0,0,0,,2019
1389220,"May 7, 2019",Colorado,Littleton (Highlands Ranch),8773 S Ridgeline Blvd,1,8,0,0,2,,2019
1386962,"May 5, 2019",New Jersey,North Bergen,2033 45th Street,1,3,0,1,1,,2019
1387170,"May 5, 2019",California,Oceano,1001 Cabrillo Hwy,0,6,0,0,1,,2019
1386510,"May 4, 2019",Missouri,Saint Louis,Union Blvd and Northland Ave,1,4,0,0,0,,2019
1386929,"May 4, 2019",Indiana,Indianapolis,101 W Maryland St,0,4,0,0,0,,2019
1387245,"May 4, 2019",California,Stockton,5105 Holiday Dr,1,4,0,0,0,,2019
1386575,"May 4, 2019",Delaware,Wilmington,W 27th St and Tatnall St,0,4,0,0,0,,2019
1386481,"May 3, 2019",Texas,Dallas,5400 Cedar Springs Rd,1,3,0,0,0,,2019
1386085,"May 3, 2019",Maryland,Baltimore,1900 block of Ramsay St,0,5,0,0,0,,2019
1385642,"May 3, 2019",Maryland,Baltimore,2500 block of E Biddle St,0,4,0,0,3,,2019
1384553,"May 1, 2019",Massachusetts,Boston,32 Windermere Rd,1,3,0,0,0,,2019
1383752,"April 30, 2019",North Carolina,Charlotte,9214 South Library Ln,2,4,0,0,1,,2019
1381857,"April 28, 2019",Tennessee,Nashville,1407 Dr DB Todd Jr Blvd,0,7,0,0,0,,2019
1382711,"April 28, 2019",Ohio,West Chester,4637 Wyndtree Dr,4,0,0,0,1,,2019
1382099,"April 28, 2019",Alabama,Birmingham,514 19th St Ensley,0,4,0,0,0,,2019
1381979,"April 28, 2019",Maryland,Baltimore,2544 Edmondson Ave,1,7,0,0,0,,2019
1381771,"April 27, 2019",Mississippi,Jackson,700 block of Monterey St,1,3,0,0,0,,2019
1381273,"April 27, 2019",California,Poway,16934 Chabad Way,1,3,0,0,1,,2019
1381734,"April 27, 2019",California,Los Angeles,700 N San Fernando Rd,0,6,0,0,0,,2019
1377519,"April 21, 2019",Pennsylvania,Philadelphia,1500 block of South 31st St,0,4,0,0,0,,2019
1376873,"April 20, 2019",Tennessee,Memphis,761 Chestnut Ave,0,6,0,0,0,,2019
1376883,"April 19, 2019",Kansas,Wichita,1628 S George Washington Blvd,0,4,0,0,1,,2019
1375235,"April 18, 2019",Kentucky,Louisville,4000 block of Bells Ln,0,4,0,0,0,,2019
1373557,"April 16, 2019",Maryland,Germantown,18700 block of Curry Powder Ln,1,3,0,0,0,,2019
1370795,"April 14, 2019",Florida,Miami,NW 19th Ave and 60th St,2,2,0,0,1,,2019
1371024,"April 14, 2019",California,Vallejo,100 block of Princeton Ave,1,3,0,0,0,,2019
1371065,"April 14, 2019",California,Stockton,2539 E Main St,0,4,0,0,0,,2019
1374920,"April 13, 2019",California,Moreno Valley,23500 block of Alessandro Blvd,0,4,0,0,0,,2019
1370269,"April 12, 2019",Illinois,Carbondale,119 N Washington St,0,4,0,0,3,,2019
1368597,"April 11, 2019",Maryland,Baltimore,2200 block of Ruskin Ave,1,3,0,0,1,,2019
1369109,"April 11, 2019",California,Los Angeles,E 103rd St and S Main St,1,4,0,0,0,,2019
1369148,"April 11, 2019",Arizona,Phoenix,7112 W Minnezona Ave,3,2,0,0,1,,2019
1367011,"April 9, 2019",Missouri,Kansas City,5339 Michigan Ave,1,3,0,0,0,,2019
1365173,"April 7, 2019",Delaware,Wilmington,940 N Pine St,0,6,0,0,0,,2019
1365052,"April 7, 2019",North Carolina,Winston Salem (Winston-salem),515 N Cherry St,0,7,0,0,1,,2019
1365077,"April 7, 2019",Indiana,Indianapolis,3600 block of Roosevelt Ave,2,2,0,0,0,,2019
1365100,"April 7, 2019",Louisiana,Shreveport,433 Flournoy Lucas Rd,0,4,0,0,2,,2019
1364443,"April 6, 2019",Florida,Tallahassee,500 block of Kissimmee St,0,4,0,0,0,,2019
1364540,"April 6, 2019",Illinois,Chicago,6300 block of S Seeley Ave,0,6,0,0,0,,2019
1363737,"April 4, 2019",Florida,Panama City,100 block of Allen Ave,1,3,0,0,1,,2019
1362715,"April 4, 2019",Georgia,Stockbridge,300 block of Eagle Ct,2,2,1,0,0,,2019
1362364,"April 2, 2019",Mississippi,Hermanville,13195 MS 18,0,4,0,0,1,,2019
1362182,"April 2, 2019",Kentucky,Covington,337 E 13th St,0,5,0,0,2,,2019
1360333,"March 31, 2019",Georgia,Atlanta,3041 Landrum Dr SW,1,4,0,0,0,,2019
1359599,"March 31, 2019",South Carolina,North Charleston,1900 block of Jacksonville Rd,0,7,0,0,1,,2019
1359455,"March 31, 2019",Illinois,Chicago,500 block of N Hamlin Ave,1,4,0,0,0,,2019
1357591,"March 28, 2019",Maryland,Baltimore,6200 block of Boston St,0,4,0,0,0,,2019
1355275,"March 25, 2019",Nevada,North Las Vegas,2400 block of W San Miguel St,0,5,0,0,2,,2019
1354049,"March 24, 2019",Arizona,Phoenix,2202 W McDowell Rd,0,7,0,0,1,,2019
1353714,"March 23, 2019",California,San Francisco,1300 Fillmore St,0,5,1,0,0,,2019
1350494,"March 19, 2019",Arizona,Phoenix,8526 N 27th Ave,2,4,0,0,1,,2019
1348844,"March 17, 2019",Georgia,Augusta,900 block of Broad St,0,4,0,0,1,,2019
1349256,"March 17, 2019",Georgia,Rochelle,Dennis St,1,3,0,0,2,,2019
1348793,"March 17, 2019",Nevada,Las Vegas,600 E Fremont St,0,4,0,0,3,,2019
1347974,"March 16, 2019",New Jersey,Camden,619 Ferry Ave,1,3,0,0,1,,2019
1348291,"March 15, 2019",Alabama,Mobile,515 Dauphin Island Pkwy,2,3,0,1,2,,2019
1347894,"March 14, 2019",Montana,Missoula,5145 Airway Blvd,1,3,0,0,1,,2019
1344488,"March 11, 2019",New Jersey,Paterson,291 12th Ave,0,4,0,0,0,,2019
1343330,"March 10, 2019",Louisiana,Shreveport,2700 block of San Jacinto Ave,0,4,0,0,0,,2019
1343274,"March 10, 2019",Colorado,Denver,15th St and Market St,1,4,0,0,1,,2019
1338860,"March 3, 2019",California,Oakland,316 14th St,0,4,0,0,1,,2019
1338765,"March 3, 2019",Illinois,Chicago,2900 block of E 79th St,0,6,0,0,0,,2019
1338790,"March 2, 2019",Arkansas,Pine Bluff,723 East 25th Ave,1,4,0,0,0,,2019
1337498,"February 28, 2019",California,Oakland,9755 Edes Ave,1,3,0,0,0,,2019
1333480,"February 22, 2019",Alabama,Birmingham,1100 block of Carnation Dr,2,2,0,0,1,,2019
1331974,"February 21, 2019",Maryland,Baltimore,500 block of Bloom St,1,4,0,0,0,,2019
1332507,"February 21, 2019",Kentucky,Elizabethtown,600 N Miles St,2,2,0,0,1,,2019
1332429,"February 21, 2019",Texas,Houston,12800 block of Eastbrook Dr,2,2,0,0,2,,2019
1332181,"February 20, 2019",Tennessee,Covington,529 N College St,0,4,0,0,1,,2019
1329144,"February 17, 2019",Texas,Henderson,504 S Van Buren St,2,2,0,0,1,,2019
1328792,"February 17, 2019",Indiana,Evansville,664 E Illinois St,0,5,0,0,1,,2019
1329075,"February 17, 2019",Louisiana,New Orleans,Tulane Ave and Elk Pl,0,5,1,0,0,,2019
1328562,"February 16, 2019",Mississippi,Clinton,1214 Foxhill Dr,4,0,1,0,0,,2019
1327321,"February 15, 2019",Illinois,Aurora,641 Archer Ave,5,6,1,0,0,,2019
1324279,"February 11, 2019",Texas,Livingston,3628 FM 3126,4,0,1,0,0,,2019
1323448,"February 9, 2019",Virginia,Petersburg,109 Perry St,0,4,0,0,0,,2019
1321021,"February 6, 2019",New York,Brooklyn,1778 Fulton St,1,3,0,0,0,,2019
1321093,"February 5, 2019",Texas,San Antonio,538 Hot Wells Blvd,2,2,0,0,1,,2019
1319333,"February 4, 2019",District of Columbia,Washington,2341 Pennsylvania Ave SE,0,5,0,0,1,,2019
1319325,"February 4, 2019",Louisiana,Baton Rouge,4000 block of Topeka St,0,4,0,0,0,,2019
1320286,"February 3, 2019",California,Palm Springs,E Sunny Dunes Rd and El Placer Rd,4,0,0,0,1,,2019
1318391,"February 3, 2019",Illinois,Chicago,938 E 75th St,2,5,0,0,0,,2019
1318187,"February 1, 2019",California,San Diego,6800 block of Springfield St,0,4,0,0,0,,2019
1314253,"January 27, 2019",Alabama,Birmingham,Avenue O and Warrior Rd,0,5,0,0,0,,2019
1312391,"January 26, 2019",Georgia,Albany,300 block of W Roosevelt,0,4,0,0,0,,2019
1312463,"January 26, 2019",Indiana,Indianapolis,2957 N Sherman Dr,0,5,0,0,1,,2019
1313291,"January 26, 2019",New Jersey,Newark,612 Bergen St,1,3,0,0,0,,2019
1312284,"January 26, 2019",Louisiana,Gonzales,42350 Church Point Rd,5,0,0,0,1,,2019
1310775,"January 24, 2019",Pennsylvania,State College,1450 S Atherton St,3,1,1,0,0,,2019
1310397,"January 24, 2019",Georgia,Rockmart,319 Williamson St,4,1,0,0,1,,2019
1309114,"January 23, 2019",Florida,Sebring,1901 US 27 S,5,0,0,0,1,,2019
1306920,"January 20, 2019",Florida,Homestead (Naranja),26133 SW 139th Ave,0,4,0,0,0,,2019
1305563,"January 19, 2019",Pennsylvania,Lebanon,1140 Church St,0,4,0,0,2,,2019
1305679,"January 19, 2019",South Carolina,Gaffney,1435 Wilcox Ave,1,4,0,0,1,,2019
1305516,"January 19, 2019",Illinois,Chicago,4400 block of W Madison St,0,4,0,0,0,,2019
1305538,"January 19, 2019",Florida,Jacksonville,11445 Brian Lakes Drive,2,2,1,0,0,,2019
1303486,"January 17, 2019",Kentucky,Owensboro,940 Audubon Ave,3,1,0,0,2,,2019
1302060,"January 16, 2019",Florida,Jacksonville,Emerson St and Spring Park Rd,1,5,0,0,0,,2019
1303303,"January 16, 2019",California,Palmdale,Ranch Center Dr and 40th St W,3,1,0,0,1,,2019
1301778,"January 15, 2019",Arkansas,Little Rock,5420 Baseline Rd,1,3,0,1,1,,2019
1299680,"January 13, 2019",Arizona,Phoenix,2445 E Van Buren St,1,4,0,1,0,,2019
1295294,"January 6, 2019",New Mexico,Roswell,1300 block of W College Blvd,0,4,0,0,1,,2019
1293054,"January 4, 2019",California,Torrance,22501 Hawthorne Blvd,3,4,0,0,1,,2019
1292684,"January 4, 2019",Virginia,Hurt,3197 Shula Dr,2,2,1,0,0,,2019
1291779,"January 2, 2019",Arkansas,Jonesboro,3516 Galaxy St,1,3,0,0,2,,2019
1289877,"January 1, 2019",South Carolina,Columbia,1709 Decker Blvd,0,5,0,0,0,,2019
1289618,"January 1, 2019",Florida,Tallahassee,2020 W Pensacola St,0,5,0,0,0,,2019
1891461,"December 31, 2020",Indiana,Indianapolis,8215 Center Run Road,1,3,0,0,0,,2020
1890946,"December 31, 2020",Oregon,Happy Valley,9200 block of SE Idleman Rd,0,4,0,0,0,,2020
1886913,"December 26, 2020",Florida,Tampa,N 20th St and E 7th Ave,2,2,0,0,1,,2020
1886974,"December 26, 2020",Illinois,Rockford,4007 E State St,3,3,0,0,1,,2020
1887059,"December 26, 2020",Massachusetts,Lynn,Washington St and Quincy Ter,1,5,0,0,1,,2020
1886849,"December 26, 2020",Florida,Miami,NW 61st St and NW 13th Ave,1,3,0,0,0,,2020
1886721,"December 25, 2020",Arkansas,Atkins,5180 Pine Ridge Rd,4,0,1,0,0,,2020
1886372,"December 25, 2020",Florida,Boynton Beach,Martin Luther King Jr Blvd and N Seacrest Blvd,1,4,0,0,1,,2020
1886141,"December 24, 2020",Florida,Lakeland,1500 block of Amos Ave,1,3,0,0,1,,2020
1885251,"December 22, 2020",Mississippi,Meridian,Jeffrey Acres Rd,4,0,1,0,0,,2020
1882214,"December 20, 2020",Connecticut,Bridgeport,456 Connecticut Ave,2,2,0,0,0,,2020
1881213,"December 19, 2020",Illinois,Chicago,8936 S Cottage Grove Ave,0,6,0,0,0,,2020
1876727,"December 13, 2020",West Virginia,Elkview,1384 Cemetery Hill Dr,4,0,0,0,1,,2020
1877043,"December 12, 2020",California,San Bernardino,900 block of N Sierra Way,1,3,0,0,0,,2020
1876231,"December 12, 2020",New York,Copiague,2336 Great Neck Rd,2,2,0,0,1,,2020
1876039,"December 12, 2020",New York,Brooklyn,574 Warren St,0,4,0,0,0,,2020
1876552,"December 12, 2020",Maryland,Hyattsville (Landover),8600 block of Old Ardmore Rd,2,2,0,0,0,,2020
1877628,"December 10, 2020",Georgia,Tifton,700 block of 17 1/2 St,0,4,0,0,0,,2020
1877122,"December 10, 2020",Mississippi,Jackson,1805 Hospital Dr,0,5,0,0,0,,2020
1908063,"December 8, 2020",West Virginia,Williamsburg,611 Flynns Creek Rd,5,0,1,0,0,,2020
1870827,"December 6, 2020",Texas,Venus,6100 N FM 157,0,6,0,0,0,,2020
1871627,"December 5, 2020",California,Hayward,25000 block of Eldridge Ave,1,3,0,0,0,,2020
1870840,"December 5, 2020",North Carolina,Autryville,10101 Gip Rd,0,6,0,0,0,,2020
1869748,"December 4, 2020",Illinois,Chicago,4400 block of W Adams St,0,4,0,0,0,,2020
1867006,"December 1, 2020",Pennsylvania,Morrisville,1 Makefield Rd,1,3,0,0,0,,2020
1866100,"November 30, 2020",Alaska,Palmer,335 N Valley Way,4,0,0,0,1,,2020
1864683,"November 29, 2020",Mississippi,Grenada,23291 MS-8,0,11,0,0,0,,2020
1865110,"November 29, 2020",Tennessee,Memphis,3492 W Metropolitan Cir,2,2,0,1,3,,2020
1863726,"November 28, 2020",South Carolina,Aiken,1695 Richland Ave E,1,10,0,0,5,,2020
1864205,"November 28, 2020",South Carolina,Conway,3800 block of Golden Key Rd,0,5,0,0,3,,2020
1864177,"November 28, 2020",Louisiana,New Orleans,7001 Lawrence Rd,0,4,0,0,0,,2020
1862947,"November 27, 2020",Georgia,Macon,425 Cherry St,1,5,0,0,2,,2020
1863099,"November 27, 2020",Ohio,Toledo,3257 Stickney Ave,0,6,0,0,0,,2020
1862603,"November 26, 2020",Nevada,Henderson,870 E Lake Mead Pkwy,1,4,0,1,3,,2020
1859390,"November 22, 2020",New York,Brooklyn,15 Albany Ave,1,6,0,0,2,,2020
1859110,"November 22, 2020",New Jersey,Trenton,Stuyvesant Ave and Hoffman Ave,0,4,0,0,0,,2020
1858455,"November 22, 2020",Illinois,Chicago,700 block of E 101st St,1,3,0,0,0,,2020
1859186,"November 22, 2020",Louisiana,New Orleans,9232 Chef Menteur Hwy,1,3,0,0,0,,2020
1857439,"November 21, 2020",Illinois,Chicago,W 79th St and S Justine St,0,6,0,0,0,,2020
1857947,"November 21, 2020",Arizona,Phoenix,35th Ave and Earll Dr,1,4,0,0,0,,2020
1858965,"November 21, 2020",Nebraska,Bellevue,1307 Cornhusker Rd,2,2,0,0,1,,2020
1857040,"November 20, 2020",Wisconsin,Milwaukee (Wauwatosa),2500 N Mayfair Rd,0,8,0,0,1,,2020
1856417,"November 19, 2020",Florida,Haines City,422 N 15th St,1,3,0,0,0,,2020
1855276,"November 18, 2020",Texas,Houston,11614 Manor Park Dr,2,2,1,0,0,,2020
1856338,"November 18, 2020",South Carolina,Florence,500 block of Gaillard St,0,4,0,0,0,,2020
1854207,"November 17, 2020",Tennessee,Jackson,Honey Bear Cove,0,4,0,0,0,,2020
1854149,"November 16, 2020",Florida,Miami,200 block of S Biscayne River Dr,0,4,0,0,0,,2020
1853615,"November 16, 2020",Illinois,Chicago,700 block of S Pulaski Rd,0,4,0,0,0,,2020
1854076,"November 16, 2020",Illinois,Chicago,2700 block of S State St,0,4,0,0,0,,2020
1852831,"November 15, 2020",Louisiana,Shreveport,300 block of Douglas St,0,5,0,0,0,,2020
1853089,"November 15, 2020",Georgia,Riverdale,500 block of Museum Cir,2,2,0,0,2,,2020
1852604,"November 14, 2020",South Carolina,Sumter,1008 Marilyn Ave,3,1,0,0,1,,2020
1852853,"November 14, 2020",Missouri,Fulton,1915 N Bluff St,0,4,0,0,0,,2020
1852363,"November 14, 2020",California,Corona,La Sierra Ave and Tin Mine Rd,2,3,0,0,0,,2020
1852161,"November 14, 2020",Ohio,Cincinnati,400 block of Kings Run Dr,0,4,0,0,0,,2020
1850693,"November 12, 2020",North Carolina,Gastonia,1225 Union Rd,0,6,0,0,1,,2020
1850981,"November 12, 2020",Florida,Tampa,1200 block of E Palifox St,2,4,0,0,0,,2020
1849308,"November 10, 2020",Florida,Tampa,N 50th St and Sligh Ave,1,7,0,0,0,,2020
1847840,"November 9, 2020",Texas,Fort Worth,5310 E Rosedale St,0,4,0,0,0,,2020
1846712,"November 8, 2020",Virginia,Virginia Beach,3700 block of Whitney Ct,0,4,0,0,0,,2020
1846494,"November 8, 2020",Tennessee,Nashville,2nd Ave N and Commerce St,0,8,0,0,1,,2020
1846764,"November 7, 2020",Kansas,Ogden,225 Riley Ave,0,4,0,0,0,,2020
1845690,"November 7, 2020",South Carolina,Rock Hill,241 Albright Rd,1,3,0,0,1,,2020
1845477,"November 6, 2020",Louisiana,New Orleans,8622 Belfast St,2,2,0,0,1,,2020
1844573,"November 5, 2020",Ohio,Toledo,2125 Parkwood Ave,3,2,0,0,1,,2020
1843360,"November 4, 2020",Missouri,Jefferson City,1299 Lafayette St,0,4,0,0,1,,2020
1842362,"November 3, 2020",Nevada,Henderson,1445 Stonelake Cove Ave,3,1,1,0,0,,2020
1842421,"November 2, 2020",Ohio,Mansfield,136 Sturges Ave,0,5,0,0,0,,2020
1840600,"November 1, 2020",Arizona,Tucson,2500 block of E Aerospace Pkwy,2,2,0,0,0,,2020
1840534,"November 1, 2020",South Carolina,Hollywood,7800 block of White Point Rd,0,6,0,0,0,,2020
1840265,"November 1, 2020",Indiana,Evansville,664 E Illinois St,0,4,0,0,0,,2020
1840364,"November 1, 2020",Oklahoma,Oklahoma City,10601 S Western Ave,1,3,0,0,0,,2020
1841432,"November 1, 2020",North Carolina,Winston Salem (Winston-salem),3900 block of Glen Hi Rd,1,3,0,0,1,,2020
1840310,"November 1, 2020",New Jersey,Atlantic City,2721 Arctic Ave,1,4,0,0,0,,2020
1839628,"October 31, 2020",California,Sacramento,2800 block of Normington Dr,0,4,0,0,0,,2020
1839576,"October 31, 2020",Washington,Sumner,127th Ave E and Valley Ave E,0,5,0,0,0,,2020
1839462,"October 31, 2020",California,Anaheim,1210 S State College Blvd,0,4,0,0,0,,2020
1840544,"October 31, 2020",Nevada,North Las Vegas,3700 block of Iverson Ln,0,4,0,0,0,,2020
1840041,"October 31, 2020",Maryland,College Park,7700 Baltimore Ave,0,7,0,0,0,,2020
1839112,"October 30, 2020",Maryland,Waldorf,2177 Crain Hwy,1,3,0,0,0,,2020
1839065,"October 30, 2020",Illinois,Chicago,11613 S Vincennes Ave,1,3,0,0,0,,2020
1838368,"October 29, 2020",Florida,Winter Garden,Center St and 11th St,0,4,0,0,0,,2020
1837146,"October 28, 2020",Virginia,Roanoke,1400 block of Rorer Ave SW,0,4,0,0,0,,2020
1837429,"October 28, 2020",New Jersey,Newark,381 S 6th St,1,3,0,0,1,,2020
1834216,"October 25, 2020",Texas,Fort Worth,1900 block of Carver Ave,2,3,0,0,0,,2020
1835030,"October 25, 2020",Texas,San Antonio,2800 block of W Hutchins Pl,1,3,0,0,0,,2020
1834280,"October 25, 2020",North Carolina,Raleigh,1731 Trawick Rd,1,3,0,0,2,,2020
1834617,"October 24, 2020",Mississippi,Greenwood,400 block of W Martin Luther King Dr,2,8,0,0,1,,2020
1832977,"October 22, 2020",Louisiana,Rayne,I-10,0,5,0,0,1,,2020
1832014,"October 22, 2020",Florida,Miami,1830 NW 50 St,1,3,0,0,0,,2020
1831995,"October 22, 2020",Massachusetts,Boston,Columbia Rd and Stanwood St,0,4,0,0,0,,2020
1831091,"October 22, 2020",Maryland,Baltimore,500 block of W Franklin St,0,4,0,0,0,,2020
1830875,"October 21, 2020",New York,Brooklyn,Nostrand Ave and Hawthorne St,1,5,0,0,1,,2020
1830822,"October 21, 2020",Mississippi,Canton,1427 W Peace St,2,2,0,0,1,,2020
1830092,"October 20, 2020",Texas,Houston,2117 Chenevert St,3,1,0,0,2,,2020
1828796,"October 19, 2020",Louisiana,New Orleans,2599 N Prieur St,1,3,0,0,0,,2020
1829132,"October 19, 2020",Ohio,Mansfield,136 Sturges Ave,0,5,0,0,0,,2020
1827437,"October 18, 2020",Maryland,Annapolis,100 block of Clay St,1,3,0,0,0,,2020
1828080,"October 18, 2020",Illinois,Chicago,200 block of N Sacramento Blvd,1,4,0,0,0,,2020
1828019,"October 18, 2020",Tennessee,Nashville,1100 block of W Grove Ave,0,4,0,0,0,,2020
1826680,"October 17, 2020",New York,Lockport,43 S Niagara St,1,5,0,0,2,,2020
1826613,"October 17, 2020",South Carolina,Rock Hill,524 N Anderson Rd,0,5,0,0,1,,2020
1826444,"October 16, 2020",California,San Jose,175 S Capitol Ave,2,4,0,0,3,,2020
1825525,"October 16, 2020",Florida,Orlando,2000 block of N Forsyth Rd,3,1,0,0,0,,2020
1826655,"October 16, 2020",Arizona,Mesa,2115 Guadalupe Rd,1,6,0,0,3,,2020
1826675,"October 16, 2020",California,San Francisco,200 block of Scherwin St,1,3,0,0,0,,2020
1824979,"October 15, 2020",Louisiana,Lafayette,100 block of Laser Ln,2,2,0,0,1,,2020
1825896,"October 15, 2020",Maryland,Baltimore,2900 block of Westwood Ave,0,7,0,0,0,,2020
1824073,"October 14, 2020",Pennsylvania,Philadelphia,6900 block of  Buist Ave,0,4,0,0,0,,2020
1821574,"October 12, 2020",South Carolina,Myrtle Beach,1012 US-501,2,3,0,0,2,,2020
1821496,"October 11, 2020",Georgia,Atlanta,330 W Peachtree St NW,0,4,0,0,0,,2020
1820156,"October 10, 2020",Illinois,Chicago,100 block of S Keeler Ave,1,3,0,0,0,,2020
1823101,"October 10, 2020",South Carolina,Kingstree,55 Williamsburg County Hwy,0,8,0,0,1,,2020
1819955,"October 10, 2020",Missouri,Saint Louis (Jennings),8800 block of Shannon Fox Cir,2,2,0,0,1,,2020
1818055,"October 8, 2020",Pennsylvania,Philadelphia,4935 Frankford Ave,1,6,0,0,0,,2020
1817184,"October 7, 2020",New York,Brooklyn,181 Hegeman Ave,1,3,0,0,3,,2020
1816799,"October 7, 2020",Alaska,Anchorage,200 block of McCarrey St,1,4,0,0,0,,2020
1815308,"October 5, 2020",District of Columbia,Washington,400 block of Orange St SE,1,3,0,0,0,,2020
1814148,"October 4, 2020",Georgia,Atlanta,1570 Joseph E Boone Blvd NW,1,3,0,2,2,,2020
1813872,"October 4, 2020",Indiana,Indianapolis,5462 Massachusetts Ave,3,4,0,0,0,,2020
1813583,"October 3, 2020",California,Sacramento,Roanoke Ave and Haywood St,1,3,0,0,1,,2020
1813306,"October 3, 2020",Tennessee,Clarksville,100 block of Tiny Town Rd,0,5,0,0,0,,2020
1812972,"October 2, 2020",California,Los Angeles,51st St and Hoover St,0,4,0,0,0,,2020
1812838,"October 2, 2020",Washington,Seattle,9700 block of 59th Ave S,0,4,0,0,0,,2020
1812049,"October 1, 2020",Michigan,Detroit,15018 Houston Whittier St,0,5,0,0,0,,2020
1810696,"September 30, 2020",North Carolina,Greensboro,700 block of Milton St,0,4,0,0,0,,2020
